Date,PAM,SUPV,TEO,EDN,BBAR,LOMA,YPF,BMA,TS,CEPU,TGS,AGRO,CAAP,GGAL,CRESY,BIOX,VIST
2023-04-10,37.560001373291016,2.575977325439453,5.43352746963501,9.619999885559082,4.361344814300537,6.223089694976807,12.449999809265137,18.00030517578125,27.77875518798828,5.582992076873779,11.329999923706055,8.674863815307617,10.3100004196167,11.704654693603516,5.975423336029053,11.109999656677246,22.399999618530273
2023-04-03,33.709999084472656,2.195435047149658,5.109989643096924,8.420000076293945,3.4890754222869873,5.863220691680908,11.15999984741211,15.425115585327148,26.4985408782959,5.077061176300049,9.890000343322754,7.650882720947266,10.369999885559082,10.058830261230469,5.3275885581970215,10.90999984741211,20.59000015258789
2023-03-27,32.97999954223633,2.195435047149658,4.748388767242432,8.0600004196167,3.4890754222869873,6.100207805633545,10.979999542236328,15.442456245422363,26.752702713012695,4.801905155181885,10.239999771118164,7.81510591506958,10.180000305175781,10.095610618591309,5.429877758026123,11.609999656677246,19.790000915527344
2023-03-20,29.0,2.1661627292633057,4.263082981109619,7.510000228881836,3.453472852706909,6.196757793426514,9.619999885559082,14.76614761352539,26.027875900268555,4.766401767730713,9.130000114440918,7.438357830047607,9.220000267028809,9.792190551757812,5.105960845947266,10.710000038146973,16.790000915527344
2023-03-13,28.399999618530273,2.049072742462158,4.101314067840576,6.989999771118164,3.47127366065979,5.74911642074585,9.050000190734863,14.85285472869873,26.545608520507812,4.6332621574401855,8.649999618530273,7.10991096496582,9.270000457763672,9.599103927612305,5.43840217590332,10.8100004196167,16.280000686645508
2023-03-06,29.579999923706055,2.4979171752929688,4.510493755340576,7.75,4.067621231079102,5.599902629852295,10.649999618530273,16.422243118286133,29.990890502929688,4.784154415130615,9.859999656677246,7.5349602699279785,9.760000228881836,10.76681137084961,5.779367923736572,11.350000381469727,18.040000915527344
2023-02-27,32.4900016784668,2.741854429244995,4.814999580383301,8.760000228881836,4.414747714996338,5.889553070068359,11.930000305175781,17.08121681213379,32.74899673461914,5.245704650878906,10.6899995803833,7.77646541595459,9.470000267028809,11.805795669555664,6.3760576248168945,11.850000381469727,19.299999237060547
2023-02-20,33.0099983215332,2.6930670738220215,5.328853607177734,9.210000038146973,4.485954284667969,6.144093990325928,11.880000114440918,17.974292755126953,31.657052993774414,5.511984348297119,11.479999542236328,7.96000862121582,9.510000228881836,12.36666202545166,6.222622871398926,11.670000076293945,17.389999389648438
2023-02-13,33.099998474121094,2.6345221996307373,5.366916656494141,9.399999618530273,4.1299262046813965,5.933439254760742,11.40999984741211,17.532087326049805,32.74899673461914,5.547488212585449,11.279999732971191,7.786125659942627,9.350000381469727,12.228745460510254,5.8390374183654785,11.600000381469727,17.469999313354492
2023-02-06,32.900001525878906,2.536947250366211,5.538201808929443,8.739999771118164,3.8896071910858154,5.968548774719238,11.579999923706055,17.69683265686035,32.44777297973633,5.476480484008789,11.270000457763672,7.476998329162598,9.359999656677246,11.732239723205566,5.3275885581970215,12.109999656677246,16.940000534057617
2023-01-30,32.529998779296875,2.4979171752929688,5.481106758117676,8.649999618530273,3.818401336669922,6.012434959411621,11.180000305175781,17.8529052734375,30.838088989257812,5.272333145141602,10.470000267028809,8.211174011230469,9.319999694824219,11.336873054504395,5.583312511444092,12.579999923706055,15.510000228881836
2023-01-23,33.7599983215332,2.6247646808624268,6.11866569519043,9.680000305175781,4.121025085449219,6.32841682434082,11.539999961853027,18.789335250854492,33.323211669921875,5.6539998054504395,11.069999694824219,8.114571571350098,9.739999771118164,12.107016563415527,6.103285312652588,12.5,16.1299991607666
2023-01-16,34.20000076293945,2.761369466781616,5.738033771514893,8.819999694824219,4.254536151885986,6.442521572113037,11.920000076293945,19.665071487426758,33.530303955078125,5.414348602294922,10.430000305175781,8.01797103881836,9.869999885559082,12.573372840881348,5.762319564819336,12.109999656677246,16.229999542236328
2023-01-09,34.9900016784668,2.8589444160461426,5.757065296173096,9.84000015258789,4.147726535797119,6.758502960205078,11.079999923706055,17.82689094543457,33.06904983520508,5.680627822875977,11.920000076293945,8.09525203704834,9.75,11.9241304397583,5.873133659362793,12.619999885559082,16.700000762939453
2023-01-02,33.41999816894531,2.3125247955322266,5.205147743225098,9.350000381469727,3.72939395904541,5.986129283905029,9.449999809265137,15.7025785446167,31.16755485534668,5.582992076873779,12.119999885559082,7.7378249168396,9.149999618530273,10.150142669677734,5.94132661819458,12.40999984741211,14.729999542236328
2022-12-26,31.940000534057617,2.1076178550720215,5.1861162185668945,7.989999771118164,3.47127366065979,5.857855319976807,9.1899995803833,14.237235069274902,33.0972900390625,5.127344131469727,11.800000190734863,8.008309364318848,8.729999542236328,8.897375106811523,5.702650547027588,12.029999732971191,15.65999984741211
2022-12-19,29.950000762939453,2.1076178550720215,4.662746906280518,7.849999904632568,3.189892053604126,5.601306915283203,9.09000015258789,13.669485092163086,33.41734313964844,5.084184169769287,10.869999885559082,8.124232292175293,8.220000267028809,8.485884666442871,5.259395122528076,11.420000076293945,15.880000114440918
2022-12-12,26.110000610351562,1.707560658454895,4.034703254699707,7.159999847412109,2.560774803161621,5.567100524902344,7.46999979019165,11.5897216796875,30.866329193115234,4.592166423797607,9.140000343322754,7.10991096496582,7.929999828338623,7.022800922393799,5.097436428070068,11.109999656677246,12.979999542236328
2022-12-05,25.979999542236328,1.6587733030319214,4.234535217285156,7.119999885559082,2.454444408416748,5.173726558685303,7.380000114440918,11.468903541564941,29.70848846435547,4.255522727966309,8.520000457763672,7.245153903961182,8.460000038146973,6.803338527679443,4.475173473358154,12.0,11.949999809265137
2022-11-28,28.639999389648438,1.736833095550537,4.4819464683532715,7.119999885559082,2.7291297912597656,5.481584072113037,8.260000228881836,12.288728713989258,31.9394474029541,4.661221504211426,9.779999732971191,7.573600769042969,8.859999656677246,7.516591548919678,4.9165544509887695,13.369999885559082,13.649999618530273
2022-11-21,27.56999969482422,1.736833095550537,4.148893356323242,7.130000114440918,2.8256349563598633,5.4730329513549805,8.220000267028809,11.733888626098633,31.526491165161133,4.53174352645874,9.140000343322754,7.940688610076904,9.270000457763672,7.086811065673828,4.700623989105225,14.039999961853027,13.890000343322754
2022-11-14,26.290000915527344,1.5709558725357056,3.8443872928619385,7.139999866485596,2.385504722595215,5.378964900970459,7.360000133514404,11.090582847595215,31.64763641357422,4.082884788513184,8.6899995803833,7.718503475189209,8.789999961853027,6.666173934936523,4.268764972686768,13.270000457763672,13.100000381469727
2022-11-07,25.950000762939453,1.7856206893920898,3.7111659049987793,6.849999904632568,2.526346206665039,5.438826084136963,7.650000095367432,11.725310325622559,30.734365463256836,4.031093597412109,8.489999771118164,7.49631929397583,7.900000095367432,7.0136566162109375,4.368425369262695,14.050000190734863,13.90999984741211
2022-10-31,25.90999984741211,1.883195400238037,4.044219017028809,7.099999904632568,2.7728195190429688,5.9177165031433105,8.039999961853027,12.9433012008667,30.818235397338867,4.385001182556152,9.369999885559082,8.059466361999512,8.119999885559082,7.306273460388184,4.708929061889648,13.789999961853027,13.989999771118164
2022-10-24,25.3799991607666,1.7953780889511108,3.9109981060028076,7.380000114440918,2.658385753631592,5.626961708068848,7.639999866485596,12.583052635192871,28.488462448120117,4.074253082275391,8.449999809265137,7.955167770385742,7.769999980926514,6.9587907791137695,4.326899528503418,14.479999542236328,12.739999771118164
2022-10-17,23.549999237060547,1.7856206893920898,3.834871530532837,6.699999809265137,2.7396533489227295,5.532894134521484,7.170000076293945,12.702219009399414,27.71497917175293,3.6858177185058594,8.100000381469727,8.438735008239746,7.840000152587891,7.169108867645264,4.360118865966797,12.569999694824219,12.59000015258789
2022-10-10,22.3799991607666,1.736833095550537,3.6635868549346924,6.320000171661377,2.5908541679382324,5.336206436157227,6.659999847412109,12.088006973266602,25.124271392822266,3.61676287651062,7.510000228881836,7.737087726593018,7.309999942779541,6.547298431396484,4.326899528503418,12.239999771118164,11.220000267028809
2022-10-03,23.729999542236328,1.7758631706237793,3.9300296306610107,6.449999809265137,2.730900287628174,5.626961708068848,7.190000057220459,12.557197570800781,27.137197494506836,3.789401054382324,8.199999809265137,8.068948745727539,7.239999771118164,7.041088581085205,4.376729965209961,13.109999656677246,11.8100004196167
2022-09-26,22.770000457763672,1.707560658454895,3.815840005874634,6.699999809265137,2.6346185207366943,5.32765531539917,6.210000038146973,12.173314094543457,24.080533981323242,3.798032522201538,7.380000114440918,7.860351085662842,6.639999866485596,6.739985466003418,4.5428290367126465,13.020000457763672,9.420000076293945
2022-09-19,23.719999313354492,1.7270755767822266,3.901482105255127,5.96999979019165,2.6279654502868652,5.207932472229004,6.230000019073486,13.391253471374512,22.63607406616211,3.6771864891052246,7.179999828338623,7.2535200119018555,6.489999771118164,7.553120136260986,4.534524917602539,12.199999809265137,8.5600004196167
2022-09-12,25.010000228881836,1.7856206893920898,4.091798305511475,6.46999979019165,2.767195463180542,5.481584072113037,6.96999979019165,13.883454322814941,25.38520622253418,3.9361424446105957,7.639999866485596,7.708642959594727,6.960000038146973,7.986791610717773,4.7919793128967285,14.210000038146973,9.800000190734863
2022-09-05,26.700000762939453,1.9027105569839478,4.5295257568359375,6.699999809265137,2.9325308799743652,5.823648929595947,6.96999979019165,14.231390953063965,26.540773391723633,4.186467170715332,7.639999866485596,8.495626449584961,6.929999828338623,8.60116195678711,5.539428234100342,14.1899995803833,10.270000457763672
